ID,Sequences,Sites,FG q-value,BG q-value,DIFF q-value,S.Sites (FG),S.Sites (BG),L (FG),L (BG),RELAX q-value,RELAX K,ω1,p1,ω2,p2,ω3,p3,ω1 BG,p1 BG,ω2 BG,p2 BG,ω3 BG,p3 BG,PH,TYPE
ENST00000304332.MACROH2A1,217,401,0.4984050385757589,0.5,1,0,0,0.22617433878512266,3.2616866398556277,0.1011753129832971,0.8703255705832605,0,0.9536217544424679,0,0.02732628023374559,1.121934579123602,0.01905196532378653,0,0.8691815652860948,0,0.03476709101579141,0.1131203346541024,0.09605134369811379,false,C000
ENST00000584655.RFFL,218,365,0.5,0.5,1,0,0,0.3468262350349695,4.053876762482133,0.05567440359607179,0.8651956312845596,0.000539083430575208,0,0.1762130341378109,1,1.745491775686219,0,0.0004149260983940536,0.06473000072211664,0.0004636304989295419,0.2509458756978765,0.2124074581124157,0.6843241235800068,false,C000
ENST00000457488.DAPK2,217,435,0.005318804341304717,0.00001710284665518147,0.006452410669335662,1,1,5.194947947123618,4.191009641446689,0.9460958042772978,0.9623457288408702,0,0.07206634787626388,0.07983718622138178,0.9274270432991998,16727.93535850209,0.0005066088245363395,0,0.6863496034526229,0.1992055311693542,0.313419706241188,72.53472389438035,0.0002306903061891581,false,C111
ENST00000257247.AHNAK,197,194,0.5,0.5,1,0,0,0.5052906645759259,5.7740679699510515,0.01012409142864845,0.35039576930692,0,0.6627252611584857,0.6456065505115057,0.2389410654085174,1,0.09833367343299688,0,0.1342358739252506,0.00991197185401624,0.5848891483853044,0.6747755324159951,0.280874977689445,false,C000
ENST00000428554.CCDC30,211,975,8.326672684688674e-16,0,0.0005173721656300811,5,20,0.6816068977661548,7.860956690195697,0.0002021048417094606,1.324745333086442,0.6663870420070082,0.007354045643356738,0.6710851418888701,0.988918441408797,171.7141169307811,0.003727512947846229,0.5411685056466973,0.9720702675012357,1,0.01466369309989403,15.47742115631807,0.01326603939887026,false,C111
ENST00000491677.DUSP13,216,222,0.5,0.5,1,0,0,0.4439867443114722,5.11332813123708,0.6952267477246268,1.044229957035087,0.003657249404457934,0,0.1271573098216874,1,1.001713965549865,0,0.09465717175882504,0.6602136724875546,0.1207532148326562,0.05348379121610201,0.2411270175205312,0.2863025362963434,false,C000
ENST00000392238.FAM117B,214,762,0.02238676459493127,0.001441239997250321,1,0,9,0.24735108002226383,4.121586711590935,1,1,0.05332484233937806,0.7981128260221864,0.1028151286048911,0.1981730268501853,14.40685408212777,0.003714147127628326,0,0.0597846307452418,0.05534887227120765,0.9306489966224943,4.429276614957432,0.009566372632263858,false,C110
ENST00000393445.REV1,217,1470,0.000534369778618371,8.91113388634679e-9,0.6783729777136738,0,1,0.36548023283860576,5.187916773345484,0.05288369423340689,1.10261795282353,0.1892793654053473,0.1031682738189487,0.1944415165034347,0.8942036886800725,16.76379836906345,0.002628037500978844,0.2017583885059029,0.9922476213486158,1,0.004574749320389294,9.06856578443199,0.003177629330994935,false,C110
ENST00000290037.SEC16A,200,3648,8.367767589945174e-11,0,0.0008093099181734065,3,35,0.9102835763619164,10.506675209142635,0.0245471316586876,0.8731223151796826,0.3295706610973891,0.9984616009676462,1,0.001137960461688182,357.3010635364903,0.0004004385706655729,0,0.003736947823313342,0.2973389449418909,0.9939970823747857,34.42397447744551,0.00226596980190098,false,C111
ENST00000361246.CDC42BPB,211,1819,0.1983953921411751,8.467202772255433e-9,0.0000119475349328324,0,1,0.47096473188176,6.553042642931161,0.006522273814731805,0.9216479159234369,0,0.02190215818921624,0.0852466411445594,0.976750446860862,6.835136315952443,0.001347394949921771,0.003733079049185072,0.4830974748382535,0.133676020869835,0.5167204985227707,40.08451747070762,0.0001820266389757962,false,C011
ENST00000292530.ZNF333,161,934,6.883382752675971e-15,0.5,1,4,0,1.0007868441693437,35.62298443535742,0.000006684398985323803,17.45251715828948,0.08634236174581265,0.7238018924619444,0.947057665127749,0.2744350687855985,468.6941597968004,0.001763038752457087,0.1784857766893056,0.5986909178926816,0.1822074181707535,0.1907029207861394,1.178231882896793,0.2106061613211789,false,C100
ENST00000304129.AFAP1L2,217,1044,0.5,5.551115123125783e-17,1,0,4,0.5558542471147171,6.481046644941922,0.2210535119481057,0.9540098476695035,0,0.5229349933438884,0.3713141381638039,0.4762788963490197,34.9890883224598,0.0007861103070919456,0.1528282292164944,0.994838190312507,1,0.004446172149593417,40.48035520039251,0.0007156375378996074,false,C010
ENST00000222543.TFPI2,216,306,0.4986146828144923,8.71450506201299e-9,0.2520748026510328,0,0,0.6389204534680523,9.99237362769944,0.004246472672899571,0.00005217846672292622,0.230550185188869,0.7180796178114391,0.4170432215143506,0.08553692414394112,1.027422911102711,0.1963834580446197,0,0.3756725299254253,0.7694356671598588,0.6201696571410162,22.09355143214655,0.004157812933558496,false,C010
ENST00000539722.PRKCQ,215,640,0.4980529093917128,0.5,0.9429134567591919,0,0,0.5245184762829658,5.263676037501598,0.6440948810509686,0.9612104491090118,0.02985911136863412,0.4535406599641096,0.06406784099944528,0.535225067499695,1.236368972558997,0.0112342725361954,0,0.6666860531382911,0,0.03751664951104289,0.2014077600638868,0.295797297350666,false,C000
ENST00000347635.NUP50,212,654,0.08897650172536786,2.042272251312482e-8,0.7986195983388629,0,3,0.7722488352366548,9.986331959914505,0.5983297116863038,0.9636060617626601,0.165883011390232,0.6211673193426219,0.2822437312492413,0.3716728296206459,8.49592859300037,0.007159851036732178,0.1840966433730765,0.984729445831426,0.1867301574774636,0.005157410352795197,4.954211796770422,0.01011314381577884,false,C110
ENST00000625629.CCDC32,214,281,0.05256450492388659,4.167705069946237e-11,1,0,20,0.5340740335063624,8.097229077923062,0.6770437297777518,0.9540699249540743,0,0.7515091089196513,0.987249556601245,0,2.123921811788099,0.2484908910803487,0,0.00837508136160394,0.257282477318444,0.9482029583734387,6.380050290430399,0.04342196026495735,false,C110
ENST00000409906.ELOB,213,139,0.1359739685233,1.505574631632811e-8,0.1999548624730341,1,6,1.1835558037594203,101.29389965904547,0.1670345382825867,20.36299536808933,0,0.9739528991316154,0,0.02547076697725378,3006.175985713948,0.0005763338911307919,0.01055702815542185,0.2998703437445972,0.02120134679896597,0.6993206380256765,9999.99999999834,0.0008090182297263189,false,C010
ENST00000413642.VEGFA,188,562,0.000005420082982487973,5.603299985112997e-8,0.3895581493013536,3,1,21.74649132215272,3.2795534369426655,0.3798958502004948,1.570089544868861,0.2029646431531026,0.1346148724634576,0.216357785834909,0.8645780404442625,106441.3796258504,0.0008070870922799836,0.02676838307204548,0.7284777409547327,1,0.2679195939132765,20.33152148451751,0.003602665131990768,false,C110
ENST00000632600.TEX13C,22,2975,0.004456135020041052,0,0.07166490035278905,0,6,0.03417228508773548,4.362043714496704,0.8987264743380414,0.9706766676352653,0,0.4982924222734011,0,0.2991626182746089,6.825047769877687,0.20254495945199,0.1969793293301717,0.4220594340869224,1,0.5562851103180554,38.64113926769188,0.02165545559502228,false,C111
ENST00000307441.ZNF33A,161,1112,0.01938966558537292,0,0.1019101148603198,0,8,0.29320730030946424,5.312183719768187,0.2940627616899036,0.7768901138603392,0.2816441218722687,0.1008248239946347,0.4940711387404198,0.8972174433695221,35.47585194466227,0.001957732635843175,0.02291088930956091,0.3963527916400817,0.5960005460874418,0.5981140597203172,19.84572715732537,0.005533148639601121,false,C110
ENST00000305352.S1PR1,211,491,0.3260312201997591,0.4695639803467742,0.009027792707032467,0,0,0.28601954734743257,5.198188401546042,0.2040964097268504,0.8787725311986719,0.04936587654803068,0.4763902335359976,0.07197539679745833,0.5046030608028399,2.630104430019366,0.01900670566116247,0.03208455686885543,0.350608115740264,0.04730352435700445,0.6339676183179542,1.139021958874054,0.01542426594178183,false,C001
ENST00000368026.F11R,212,317,0.4993791750537871,0.0003185751422000727,1,0,10,0.6995221638263475,8.290388692576396,0.8383387401788759,0.9708409331604395,0.1112591899733186,0.748259926351508,0.2250125651914215,0.1682747103303207,1.16563459050399,0.08346536331817138,0,0.02718341233650296,0.1827122935850726,0.949521241521512,3.789080457985422,0.02329534614198508,false,C010
ENST00000233609.RPS15,190,242,0.5,0.00454477111640933,0.00327917082806517,0,1,0.3578153802509033,11.546346791717713,0.0009398954195960485,1.717181302070879,0.000617848556025611,0.01911325474040215,0.001619238942740837,0.9808867452595978,1.002290475081116,0,0.0008641062790269244,0.5724920478992024,0.03969896505656406,0.4272463134790198,80.68192425578493,0.0002616386217778618,false,C011
ENST00000640523.KCNMA1,215,1386,0.5,0,0.00158507829181076,0,26,0.19689496713199534,4.513180994360645,0.04154908794830958,0.1319265785673309,0.009452096873126266,0.9834711099490632,0.2482446260885934,0.004637620036606813,1.411003092838364,0.01189127001433002,0.004502519189276033,0.9686332413886072,0.5913429884906856,0.03117510310871767,1772.421959044829,0.0001916555026751513,false,C011
ENST00000531040.CARNS1,204,1030,0.5,0.001832072458596845,1,0,0,0.3371456557227881,5.304049882515563,0.07376499522065416,0.8581989679296675,0.09706579602651387,0.9185746449113992,0.4013623129251851,0.01489037043797474,1.046885616866906,0.06653498465062609,0,0.1039187808271226,0.1305804190853866,0.8918177033737442,5.167781043444063,0.004263515799133177,false,C010
ENST00000549814.NWD1,178,1769,0.000001630419522835602,0.1650336277065279,1,3,0,0.6372832494994688,7.435841372486883,0.0003955357127002346,0.8226256713543671,0.2545389111062934,0.9995845300103451,1,0.0002651703065479422,760.4617996107262,0.0001502996831069731,0,0.05229021829874764,0.1471650177738469,0.8787006769318949,1.314551736058614,0.06900910476935745,false,C100
ENST00000642042.MFSD8,211,532,0.0001234895160662219,1.175566471944833e-8,3.345570794843766e-7,1,6,0.48621912623363184,5.552574671729265,0.0001793744775694384,0.439234282016277,0.3164472184522568,0.0002203159244996132,0.3168635191415477,0.9947989010533353,27.74222172611854,0.004980783022165037,0.03673828881587586,0.4371508750010517,0.297512452598242,0.5572766329774145,9.38105877024505,0.005572492021533784,false,C111
ENST00000254770.LANCL2,216,486,0.2612116181334482,0.5,1,0,0,0.6901982742354691,6.3762061484513595,0.2321329300941529,0.905149825597601,0.1022507751203453,0.9831554108222355,0.1179635093830071,0.00769751732163699,3.706917670161378,0.009147071856127556,0.0002544055151398861,0.4879001462605347,0.001053165228260629,0.04277470875369459,0.2308728089040444,0.4693251449857707,false,C000
ENST00000378102.C6orf62,214,235,0.5,0.5,0.5500907695836962,0,0,0.22811916276261418,2.3094677373049826,0.1138039271227502,1.190976804420963,0,0.800233399349836,0.4474922049606664,0.1997666006501641,1.001563401032012,0,0.1162679423302263,0,0.1223877182690733,0,0.1266603191947276,1,false,C000
ENST00000457823.SMARCAD1,216,1152,0.00008022258843415342,0.4461633924733168,1,1,0,0.28018917474559646,3.8323512960658923,0.9332819125074254,0.9912832783361912,0.06507131568050022,0.9887060260372713,1,0.01103430713421171,685.3316092933201,0.0002596668285169741,0.007041606027930106,0,0.06460951925185349,0.9968125,3.1211767389347,0.00318750000000001,false,C100
ENST00000397261.ARPC4,219,182,0.5,9.885159357736484e-11,0.3712041801189793,0,9,0.1563073174023492,177.90718168629553,0.6812323048852724,10.80274879505112,0,1,0.003133410389015961,0,1.068837801119,0,0,0.06862853639363042,0.002754174905477882,0.9307420797951467,2155.662229365183,0.0006293838112229054,false,C010
ENST00000373549.SCAI,217,674,0.1230968080081588,0.5,0.9911008311436117,0,0,0.20431369044189324,2.874491583114516,0.1701876213022911,0.8484801854993127,0.02702447229606026,0.9529116724053899,0.03193042864519147,0.0462397055626755,20.93037422049868,0.0008486220319346198,0,0.823579512217876,0,0.1466459262081744,0.9144513764503368,0.02977456157394966,false,C000
ENST00000419470.SFTPA1,215,399,0.0003547534723675194,4.739996728453377e-10,0.0007073484913382444,1,44,1.1241926161901108,14.02799975864099,0.00002891008802508033,0.78001975903838,0.07162385697276258,0.6519096106647049,1,0.2418798609602212,4.002708202080027,0.106210528375074,0,0.01735401765267617,0.1646320603128872,0.8731868871871559,2.690084299928611,0.109459095160168,false,C111
ENST00000398417.SMAD4,219,570,0.000006846690918715925,0.5,0.00001897857514754353,4,0,0.1933682597117675,2.388358504696318,1.043468125239144e-7,10.11544786658708,0,0.9209533678935795,0,0.07524365874970917,16.97254125733808,0.003802973356711312,0.01479284401860861,0.1818002451413705,0.01714509811348307,0.5209043790459974,0.01886309996920931,0.2972953758126321,true,C101
ENST00000270631.PTH2,193,196,0.5,0.5,0.9664442017536695,0,0,42.925833108251965,155.6742748871321,0.5994563147058054,1.15482016481559,0.001734386156590126,0.03762775651563399,0.1871017441869494,0.962372243484366,1.001561061190233,0,0.01667053676214701,0.3794601713591731,0.1357414130168189,0.3381288263799032,0.635704867215698,0.2824110022609237,false,C000
ENST00000377890.SLC3A2,212,868,0.5,3.587952157602103e-11,0.008689517960436932,0,1,0.5913337021882791,8.770309184961214,0.000204748266980137,0.000006821892478927518,0,0.4255567796858182,0.6069544655452147,0.5744432203141818,1.002330589800706,0,0,0.3687305129960549,0.4140613751987212,0.6281646746749592,14.08397597179485,0.003104812328985926,false,C011
ENST00000616825.ATXN2,218,1068,0.31295211287601,0.5,0.720439358703403,0,0,0.19785550583426995,3.224778296920002,0.1688202101409022,1.087638962117602,0.05328805776149023,0.7400365420349884,0.09214005261050129,0.2592186890718405,11.31551067707527,0.0007447688931711456,0.01364595992646793,0.2323998705765086,0.06759836872612883,0.6078318926151544,0.2151261149146767,0.1597682368083371,false,C000
ENST00000338352.OTUD6A,176,374,0.0857472732858845,1.073506161741733e-8,0.00003336472295301096,0,1,0.9652664915277475,11.35874493616572,0.001959759572104924,0.7402855416882247,0.04475542402759519,0.4323871911886381,0.6052923309794583,0.5158061972954046,3.876597515672258,0.05180661151595739,0.09914466188764079,0.505983823780899,0.4413971533278571,0.4858105234630692,7.982660572207195,0.008205652756031728,false,C111
ENST00000556627.GSTZ1,215,202,0.0364840753699075,0.1114921711696313,0.7176782753137676,0,0,0.4268697454558197,5.566090222229145,0.588438600053192,0.9107521781071704,0.1969716425339621,0.6558051405764781,0.1977274290251218,0.3414047438195099,29.98329140199671,0.002790115604012054,0,0.01254023167934761,0.1795743171478216,0.9866530248198241,23.48278259816147,0.0008067435008283009,false,C100
ENST00000639939.NHSL2,202,1347,0.5,0.001623423907409272,0.4450553584685534,0,0,0.29544271977887554,4.702406842137879,0.3715110978706723,1.076403802622715,0.1237776536160245,0.7054739261441911,0.4225523280928029,0.1991197779394205,1,0.09540629591638833,0,0.0148784237204215,0.2870414589704222,0.9839905868721165,16.69258630648434,0.001130989407462007,false,C010
ENST00000430816.AL354761,151,319,0.01625794656835128,0.0003195757924731035,0.6243332448057495,0,0,0.906356843045055,9.547156922846762,0.3173753781447214,0.8842776689126616,0.4206053824671617,0.7552329048200626,0.42805420600612,0.242828548864868,121.5759227155796,0.001938546315069397,0.2871989127052901,0.8805238813625998,1,0.116072442935721,19.70516964994258,0.003403675701679174,false,C110
ENST00000251643.KRT12,210,842,0.008591348823680678,0.0004888366500077068,0,0,1,0.6245873897275139,7.246628522806981,1.110223024625157e-16,0.000002789034552775641,0.08359387595880902,0.5075054328912112,1,0.4828926409185291,13.28014773715271,0.00960192619025975,0.1924994211370097,0.9020856083849839,0.260129360437608,0.06102522782270044,2.837604011833647,0.0368891637923157,false,C111
ENST00000423778.KY,215,719,0.5,3.583702778975351e-10,0.1278187659875376,0,1,0.3567743199724874,5.376672218844184,0.4170065251756992,0.9448093393927364,0.09617337303108024,0.7654623584087573,0.09682823225911498,0.2345376415912427,1.002689867798111,0,0.05108620164595069,0.8364453677812198,0.3201805616700503,0.1627257198434112,22.85852540186145,0.0008289123753690307,false,C010
ENST00000300413.SNRPD1,214,121,0.5,0.5,0.9817837423525142,0,0,0.17733593319240118,2.8073222507166617,0.3180600469758863,7.528832043511504,0,1,0.1334487211563579,0,2.306048008824834,0,0,0.7154406456975975,0,0.2335953629956283,0.065731741742283,0.05096399130677427,false,C000
ENST00000675739.AQP4,217,325,0.2063030051489545,0.5,0.3057323919384413,0,0,0.3702764779556745,4.454534692741655,0.1061170601941208,1.152834255898111,0.0276888248874579,0.5688567350517807,0.04956715593795913,0.4296597813207163,13.17785966888557,0.001483483627502998,0.002430901882213569,0.6824470367358701,0.004204165443558149,0.0715534769707903,0.2414278083279637,0.2459994862933396,false,C000
ENST00000514622.NPNT,217,697,0.03787728595527667,0.0002297561822185989,0.2875076790990134,0,1,0.4215675189188127,6.793501971676127,0.2554056672255006,1.095324734920622,0.1386105599443382,0.1601434092218311,0.1526656305211658,0.8394024831778669,109.5801428703819,0.0004541076003019638,0,0.06219954100669443,0.1683274237680861,0.9301556764918766,5.024286022961243,0.007644782501428984,false,C110
ENST00000506636.BBS7,214,753,0.5,2.831068712794149e-15,0.8619748370755036,0,8,0.43643083601445515,5.828773782146582,0.09724853765869956,0.9218315584526654,0.01655032703538692,0.7307610923229788,0.4622667694121393,0.2692389076770212,1.002128216014355,0,0.01859090668199878,0.5784985894431124,0.2358155887465845,0.4213773249272073,808.7486393900257,0.0001240856296803232,false,C010
ENST00000398803.HSDL2,215,519,0.3456727149142845,0.0006629983692897912,0.006143194600418234,0,0,0.40069202897531425,5.07910384244713,0.002025390040123254,0.6882566459028437,0.2470632693964546,0.93942938739945,0.2941413691949717,0.0561549823653869,6.40479665212036,0.004415630235163065,0.06497807146853639,0.6796161999128427,0.4122260830647331,0.3189925839208653,18.95735044343131,0.001391216166291968,false,C011
ENST00000367643.TEX35,214,456,0.001840642158312089,6.012185194137487e-11,0.617452851865916,1,1,0.9848915110249958,12.439490340544246,0.4207915160960264,0.9140580347352865,0.4251134885695668,0.4108736628501385,0.4318157264142038,0.5601570464992283,11.90380897874349,0.02896929065063327,0.04177654338581556,0.5146479744456838,1,0.4745926480592569,13.66796348636526,0.01075937749505934,false,C110
ENST00000508394.SMUG1,212,325,0.457866326545521,0.0004020220654801232,0.9597375880278004,0,1,0.4073504106397049,5.576463292589424,0.8215767429791848,0.8799107434261525,0.1558665888205281,0.9725061036793353,0.1578156994987096,0.01563918139159016,2.994001969529187,0.01185471492907452,0.02841023936532474,0.6408800437381967,0.432058652549741,0.3588339908514958,73.9101227564285,0.0002859654103074587,false,C010
ENST00000409672.SCN9A,218,2760,0.3368253915577516,0,0,0,23,0.4444668603571948,11.010200309486445,0,0.6808396408317172,0,0.01226101136064649,0.1186461441448686,0.9312373809729548,2.006716739320539,0.05650160766639868,0.001685866316458765,0.5653713292647328,0.2398573531856154,0.4325243595887333,18.13616999592561,0.002104311146533974,false,C011
ENST00000584577.RPL38,212,93,0.004534644974138802,0.5,0.01102359746615222,1,0,29.594753896929667,5.570346105950846,0.0007963634788624718,49.99999999999989,0,0.9011855731306487,0,0.09803338751329743,41425.41761799001,0.0007810393560538433,0.0154600413715785,0.01238277831049296,0.02445890115596311,0.973387998455215,0.6998543363361303,0.01422922323429208,true,C101
ENST00000367845.ALDH8A1,213,461,0.4886964601906072,0.2480849225035469,0.001035547369603207,0,0,0.5202999909421246,6.013070283678996,0.000004090381107157981,0.6544741453176208,0.1076331420331985,0.6765638857451716,0.2195155060642242,0.3011174078922956,1.734415790589651,0.02231870636253283,0.07013467145395216,0.03480591748023482,0.09211823012876137,0.9544199771096464,2.190127878742253,0.01077410541011875,false,C001
ENST00000270218.IL19,215,216,0.5,0.5,0.4859424741037247,0,0,0.5645759311495591,7.877616935476735,0.03506809681631518,0.5682588576920666,0.5146851282895338,0,0.5456650065558593,1,1.001564863437289,0,0.06737846589444595,0.4389256046656216,0.530676597236222,0.09703861813166763,0.7560534883434304,0.4640357772027108,false,C000
ENST00000360807.RRBP1,218,1102,0.00002971188886047305,6.600275881396556e-14,0.9456589188311005,1,3,0.5731477368726778,47.33064815414492,0.2384661585901314,0.9177221801770271,0.1850273292946781,0.9570802341933419,0.1934586238408614,0.04283915161346229,4337.473660990127,0.00008061419319583553,0.1449915819741723,0.972173056132575,1,0.02764456727257688,207.2730550975226,0.0001823765948481353,false,C110
ENST00000511437.ATPSCKMT,212,343,0.05501275465975841,0.4996517239401703,1,0,0,0.7001214758494562,11.097847859004657,0.6194426866787625,1.231524369624092,0.2196842463172206,0.05825350465717977,0.2367901440095271,0.9301802050717316,9.026338511608948,0.01156629027108863,0.09379576932769529,0.3272820754255445,0.1403260109056458,0.5383105143061182,1.002080379894051,0.1344074102683373,false,C100
ENST00000539736.C12orf43,217,502,0.0253602450130776,4.669042930061096e-13,1,0,3,9693045.529107679,10.948404889127023,0.6189129279059267,1.194830558557128,0,0.1949972170527512,0.5017217484548512,0.8038994120392433,9999999171.59636,0.001103370908005446,0,0.002686691369472963,0.3964055529268188,0.9945562169371925,44.14994311784557,0.002757091693334498,false,C110
ENST00000268919.KIF2B,188,889,0.007833017439972112,1.540534366739621e-10,0.05451905518444344,0,2,0.7561814629353022,8.062319402261316,0.02177005693842526,0.8771266417524728,0.2926243997239018,0.8603558404224575,0.3278149505166769,0.1356170726472685,11.59610997514056,0.004027086930273983,0.2429627766139393,0.9932626619894752,1,0.00374476519686406,11.09995160776531,0.002992572813660725,false,C111
ENST00000231526.TRAPPC13,217,416,0.5,0.5,0.9956241521781226,0,0,0.17795349148370945,2.9490857648892153,0.8899490412242433,1.032646835132152,0.02871447220194443,0.6338366506119533,0.03534962083982038,0.3661633493880467,1.002265996092312,0,0,0.6737364357172307,0,0.1948826065892555,0.2546638522081955,0.1313809576935137,false,C000
ENST00000563281.RBM15B,166,1748,0.5,0.5,1,0,0,0.2444250735304989,4.536681253641862,0.2975623461660187,1.075968391475398,0.01129848351712233,0,0.03773019399720775,1,1.002324440672747,0,0.02621080927206476,0.7487606056564203,0.03131730600339418,0.2303060453247016,1,0.02093334901887803,false,C000
ENST00000592643.H3-3B,214,354,0.1743209547005065,0,0.01856368620466275,0,7,1.670525350748932,379.9849506581496,0.0001239449899476108,0.3448284796382509,0.6848711010144554,0.6908144621991846,0.6998532426572329,0.3077508053695268,130.6541106897062,0.001434732431288613,0.1220254857549907,0.5583559848537435,1,0.4402340160127921,9999.99999999834,0.001409999133464448,false,C011
ENST00000261574.IPO5,218,1184,0.5,0,0.4640452885065968,0,9,0.18710489926913818,4.492804990938376,0.3425407460247898,0.6444912341867005,0.03204606071294706,0.9852519576181198,0.09119533161514805,0.01474804238188021,1.001558428878034,0,0.005936296874103635,0.8964642741890271,0.182619235038661,0.1033891216621634,234.3620069241898,0.0001466041488094839,false,C010
ENST00000561294.CERS2,215,480,0.1017143729621292,0,0.9996957192195783,0,11,0.4405290910204252,5.966674943403569,0.06022401059361226,1.113928189737372,0.01303414183817611,0.3429176976033323,0.09992139821409711,0.6151919517295698,2.975340552834575,0.04189035066709784,0.08191928355326977,0.9076810960194679,1,0.09007607539986229,40.05665593778735,0.002242828580669821,false,C010
ENST00000261858.GLCE,215,626,0.5,0.5,0.5473404483388516,0,0,0.2224033553671086,3.914669963268498,0.1113951292540725,0.8317070022487538,0.02562467701714117,0.5966407371386975,0.0959055410554255,0.3491109332148989,1,0.05424832964640356,0.02340865106275345,0.6059049181920522,0.0340343691564103,0.01490063288031267,0.1621783943494685,0.3791944489276352,false,C000
ENST00000326674.PTPMT1,214,257,0.4999857570538115,0.01594268674242721,0.882181521083745,0,2,0.4371570562829753,6.498132948227104,0.2280432695624012,0.8119276777475671,0.2052997032075828,0.7859383074757155,0.2987267492979082,0.0866239172766547,1.019041420886377,0.1274377752476298,0.1793151364988157,0.493959021103155,0.2447356418552992,0.4854057768161303,3.697152545480215,0.02063520208071468,false,C010
ENST00000309791.COL14A1,216,1912,0.5,0.5,1,0,0,0.37113030763453525,5.261867418539438,0.9760365858553831,0.9957056364874072,0.0897884788960563,0.9237721766169612,0.1359168607701933,0.0762278233830388,1.001994042931915,0,0.000477366596653224,0.04824569166563765,0.006088241641049725,0.6777754040416898,0.3378302326797719,0.2739789042926726,false,C000
