ID,Sequences,Sites,FG q-value,BG q-value,DIFF q-value,S.Sites (FG),S.Sites (BG),L (FG),L (BG),RELAX q-value,RELAX K,ω1,p1,ω2,p2,ω3,p3,ω1 BG,p1 BG,ω2 BG,p2 BG,ω3 BG,p3 BG,PH,TYPE
ENST00000247881.TAS2R4,192,494,0.0003376669358746698,3.04139481377419e-8,0.1067183782751855,0,25,1.1232163946682285,8.567662621537172,0.4173623526963319,0.8830292574980126,0.4640050817045116,0.4385205266157285,0.7348433802477252,0.5350616524068886,11.19594267259328,0.02641782097738277,0.4036660048482318,0.9263065691849295,1,0.03418011746861189,5.639015937876891,0.03951331334645863,false,C110
ENST00000360534.DPP4,219,810,0.00008602124345413742,0,0.03832002387810007,2,105,0.4602829097350971,4.917096399834109,0.102271096529261,0.8810488435913267,0.06640996155778717,0.2250991128174389,0.3046122121852163,0.7559845365162781,9.331285451252196,0.01891635066628301,0.06720098899174547,0.100726254963292,0.1568224008162321,0.8634972722695101,5.105613681091056,0.03577647276719784,false,C111
ENST00000254190.CHSY1,198,1030,0.3266969837244184,0,0.03246106731800347,0,20,0.3297567981062076,6.29213122084006,0.02783917072568498,0.8515603855009871,0,0.9266393481018441,0,0.005596718009578641,1.387756536584984,0.06776393388857724,0,0.004691262468120129,0.04621652990340747,0.9913686740429366,7.148488989644934,0.003940063488943267,false,C011
ENST00000438964.ACTN1,218,956,0.2027858268537765,0.0007222093434570698,0.2637649403812367,0,3,0.2619902376926047,3.3772096210431783,0.711203084531626,0.02790152616666599,0.001294873405733539,0.05549988262304406,0.008629205910097758,0.9433895974303173,7.716920410563593,0.001110519946638692,0.00007876591025014624,0.001902832888108948,0.007739663209684413,0.9979909715363562,31.00654935097575,0.0001061955755348663,false,C010
ENST00000320081.CLIP4,217,790,0.3812654649272671,0.0006785656920080263,0.7037909759189134,0,20,0.5200741917236988,5.791410628919347,0.1470909821791232,0.9001306650780283,0.0579267606717534,0.06624001337828371,0.09574233866385076,0.9024704271712599,2.374593977980802,0.03128955945045637,0,0.03257317461118458,0.1036908578660792,0.9547804203795623,3.675399167391458,0.01264640500925308,false,C010
ENST00000262878.SAMHD1,216,773,0,0,0,16,74,0.968483958824695,8.081575038182434,0.01372937316330458,0.8983250019644023,0.2124733028947904,0.2479937733627657,0.4927036091970021,0.7103964491957361,13.86334634953287,0.04160977744149817,0,0.6750120156875662,1,0.3105679025151813,16.20782284078426,0.01442008179725249,false,C111
ENST00000562435.NETO2,211,580,0.0003794700590891154,0.5,0.00004785776826832233,1,0,0.4251757341740637,3.8700697838756617,0.0131414376208252,0.8462351644154217,0.07791992147608687,0.005972031394300006,0.0791999714283524,0.9915561467148947,26.19080666235813,0.002471821890805323,0,0.8291774659306095,0.00001291681439080428,0.04652403085680192,0.5372085984250271,0.1242985032125886,true,C101
ENST00000513532.NUP155,217,1424,0.5,0.5,0.9988452633842428,0,0,0.3279724066173152,3.7159166213774486,0.3810691030529355,0.9534438173987753,0.0590260642322876,0.4546418157829598,0.06465964175027959,0.5346836756689864,1,0.01067450854805373,0.004291830864291171,0.7517542158678887,0.1186841009225114,0.1692031518787311,0.5726392617362314,0.07904263225338022,false,C000
ENST00000438742.TNNT2,205,431,0.1148947029019278,0.0003917165328337635,0.0708302923036348,0,4,0.5160441988656954,5.092714162674186,0.7941200033258942,0.9823361027837488,0,0.9107602825495331,0,0.0166771449979701,1.884687841417991,0.07256257245249678,0,0.008912200688251668,0.08095548574166371,0.9879229431360393,10.15786509895217,0.003164856175708988,false,C011
ENST00000367320.TNNT2,205,420,0.1750928390525596,0.001032639416885806,0.5449326162934778,0,9,0.5113155637399276,5.341366765086898,0.8878087625730263,1.014582441604854,0,0.875335521765967,0,0.03747658297476061,1.836116566671582,0.08718789525927242,0.001646019743744207,0.01948357527110826,0.097944823221649,0.9729974132945052,7.089739346482956,0.007519011434386565,false,C010
ENST00000299204.BAG5,200,465,0.5,0.3426003724658042,0.2211219029496672,0,0,0.4436031636200627,6.74603612487181,0.006925229467468319,0.7897365630318172,0.04019028543663096,0.8467869819906442,0.4606760171443613,0.1051226121906877,1,0.04809040581866803,0.02250952748185974,0.4098206400121564,0.05544203236957987,0.5405393698203094,1.257028357070101,0.04963999016753425,false,C000
ENST00000337288.STARD7,215,440,0.5,3.263278536280723e-11,0.8667448809389484,0,11,0.3309157928820701,4.200768915431453,0.08804945477588333,0.8971720118489386,0.01210192759306514,0.2688059250662266,0.05424885701197995,0.6269734119552166,1.000800320128051,0.1042206629785568,0,0.005502691034194408,0.1014130281781723,0.9931851611298987,36.49703224427309,0.001312147835906851,false,C010
ENST00000335625.GABRA5,211,558,6.223916104719507e-9,0.5,0,7,0,0.6918171211773971,5.791833069726461,0,0.000005523972625013423,0.005910951028275509,0.5180314814177251,0.1133769300031343,0.4561196993523071,7.256148608818926,0.02584881922996773,0.00009008220578375457,0.3467041604417299,0.002391127604101676,0.4536522725619772,0.3050390182736601,0.199643566996293,true,C101
ENST00000397795.TRPM1,214,1713,0.5,0,0,0,12,0.554348211039741,6.732266041697388,6.784572903484332e-13,0.7567798020746077,0.001156065188930073,0.5817559182755282,0.1738934616456477,0.2884892394223861,1.189219073358768,0.1297548423020857,0,0.6772749345461473,0.3745352796871482,0.3195154523287947,9.84773371511975,0.003209613125057955,false,C011
ENST00000370557.ATP11C,210,1090,0.2767079912737299,0.5,5.028932825723587e-11,0,0,0.2699589678062369,2.8052988479355383,2.648326002940848e-12,0.673606430180583,0,0.7152139985452154,0,0.1385315658918639,1.43374409297,0.1462544355629207,0,0.8388386770863542,0,0.04864060131467032,0.9548501065272135,0.1125207215989755,false,C001
ENST00000367288.LMOD1,182,997,0,0,0,13,65,1.1079774255961312,7.489501365105976,0.1657914539019821,0.9143273617753556,0,0.003703336503883282,0.169544792000912,0.958254478215589,14.19617281363521,0.03804218528052776,0,0.2392970978812031,0.1710626796329823,0.7411028429106093,5.464417564763699,0.01960005920818755,false,C111
ENST00000261383.DNAH3,215,4867,8.518062294404771e-8,0,0.1924720105739366,3,415,0.5806391541588651,10.057326836272185,0.4606388875964893,0.9550508867978296,0,0.0461422473950551,0.1325512358023499,0.9436126223748154,8.259779108473845,0.01024513023012954,0,0.2788613869499327,0.1636055035577067,0.7091011990279958,9.248599385053346,0.01203741402207143,false,C110
ENST00000448521.DBNL,214,556,0.0003473555301602982,6.417337161668257e-9,0.03956607776179832,1,41,0.7155562237205918,6.093304762338876,0.03202573518158736,0.8196331856876543,0,0.006114312635990236,0.1540656557321217,0.990234061316994,30.64229784273422,0.003651626047015778,0,0.03291689532176412,0.098093020331631,0.9505000212320804,4.840397220230975,0.01658308344615544,false,C111
ENST00000303155.NETO2,212,572,0.0006142525208644445,0.5,0.000558182189696943,1,0,0.4358320848926208,3.931637263916398,0.003768796071630387,0.4980467271163591,0.03916345157201382,0.3088607528064994,0.1004409002348629,0.6885961134791843,24.38797894044488,0.002543133714316355,0.00333787466304817,0.7858392578320477,0.03872730397568863,0.1062728543849871,0.5713933221945977,0.1078878877829652,true,C101
ENST00000542188.TRPM1,214,1753,0.5,1.110223024625157e-16,0,0,6,0.5554078958760724,6.634203637564042,1.008082506359642e-13,0.7545533589932973,0.1020506207652103,0.8979286725080629,0.1377189109453614,0.04082743548609354,1.761314322865533,0.06124389200584361,0.02928882991848797,0.8090600380196998,0.5253250236727726,0.1887101760961067,11.60640430056378,0.002229785884193479,false,C011
ENST00000518282.ZFHX4,147,4443,3.041305929318838e-8,1.898481372109018e-14,9.329580441530538e-10,0,17,0.6137240874655271,3.3661869917803555,0,0.817229950623327,0.00000906428910882936,0.7502686978801345,0.568161661157802,0.2478084545661457,25.59062181873311,0.001922847553719824,0,0.009876162107334474,0.08401424860864874,0.9889068635753513,14.28519840654027,0.001216974317314235,false,C111
ENST00000370056.VAV3,215,890,0.5,0.5,0.1299702581669409,0,0,0.3462118460949486,3.7588040527835904,0.001707925998556403,0.8137313975628854,0.01457048912873952,0.6309647785810975,0.08083147159737063,0.3128245532030102,1,0.05621066821589233,0.0005179252799608538,0.01398003160851325,0.001119369539852225,0.8986471658122097,0.766925925186727,0.08737280257927704,false,C000
ENST00000300060.ANPEP,212,1249,1.962088269635842e-10,0,8.438712395530956e-9,39,279,1.1033927640623673,11.247768621268538,0.003630555179746198,1.156369328838191,0,0.01010812694490696,0.1913913248803444,0.9571476981244548,13.51445424303482,0.03274417493063827,0,0.02696564143500509,0.1157509095582862,0.929239834265025,6.621433635470025,0.04379452429996992,false,C111
ENST00000568704.CYLD,218,856,0.100376832360557,0.5,4.398614028566783e-9,0,0,0.488076187403168,4.040001536155356,4.784184159944971e-11,0.1785564728373784,0.08762014479608778,0.9897503672650164,0.1864499198893735,0.0076330957660042,9.213257972509803,0.002616536968979383,0.000003632163573057868,0.7910978998611243,0.0001210088213486547,0.1153015865847502,0.6261935908757044,0.09360051355412546,false,C001
ENST00000536311.MYT1,214,1642,0.00003194309582421617,0,0.02145236552984842,1,39,0.6139907577847484,9.067057403399359,0.001607981522684709,0.8763240822768321,0,0.3281451557246663,0.2491283650474514,0.6688360006184754,19.45331270902076,0.003018843656858321,0.0005278902397487114,0.6199857851029291,0.3758624017859551,0.3792444111014884,390.7614133804664,0.0007698037955823993,false,C111
ENST00000457010.ARMC5,211,1361,0,0,2.675637489346627e-14,31,185,0.8741251986087432,77.53656904061405,0.000007765530617209748,0.8458557932379519,0.1327367332186826,0.9643782847163582,1,0.004960155623977737,14.97639367287632,0.03066155965966404,0.1941034311429085,0.980955735777899,1,0.005066140951703418,548.829831272631,0.01397812327039762,false,C111
ENST00000338947.TRPC4,215,894,0.5,0.5,5.571665351311594e-10,0,0,0.2552214451242381,4.759493590432443,4.705125178361413e-13,0.6377264094620948,0.02029297336147257,0.03264140450545526,0.04885837513582734,0.8694689628365192,1,0.09788963265802554,0.005245707621066535,0.8286264047550936,0.04604599034653357,0.03876768730765847,0.4189323684510836,0.1326059079372479,false,C001
ENST00000533028.SLC35A3,217,331,0.4220523965916079,0.02384392492654752,0.004209170468398971,0,2,0.3469851403727216,3.3528155528341714,0.00007332489333788939,0.7645110739401815,0.04270008414680684,0.2259388606042259,0.0893079606489038,0.7646788653690174,3.427661756622461,0.009382274026756704,0,0.01529297216148295,0.04526337315941975,0.9828127780002845,8.391370860035527,0.001894249838232506,false,C011
ENST00000287008.PCDH1,210,1349,0.5,0.5,0.05821358732607151,0,0,0.3019966067652464,3.909128110269889,0.0008807057619283354,0.5850797724812846,0.008541071708261147,0.176896246648374,0.01353774906374246,0.7905921323526901,1,0.03251162099893591,8.775813236952841e-7,0.3149550272563475,0.00005429491523035611,0.6515228324296837,0.967412099168267,0.0335221403139688,false,C001
ENST00000613602.FIGNL1,203,764,0.5,7.505107646466058e-14,1,0,18,0.6799346145459045,8.096273707500288,0.002406767355150774,0.7744102505493733,0.1417806853531168,0.826736263897404,0.2005886370237044,0,1.175381831735936,0.173263736102596,0,0.4331400304136596,0.3825213891887321,0.5543899433245201,6.851868463246261,0.0124700262618203,false,C010
ENST00000193403.ACTN1,218,956,0.1771519947045277,0.5,1,0,0,0.25883658791546676,3.319769611414297,0.136414818833503,0.6905083881113759,4.940967234976313e-9,0.0546451076214803,0.00813829013604442,0.9442425950024895,7.818021495495568,0.001112297376030179,6.265475970432827e-7,0.04379953171136296,0.002089493750483569,0.9492071794240663,1,0.006993288864570742,false,C000
ENST00000311328.IL37,145,354,0,0,0.003607407250603156,6,41,2.475722277066935,16.704487571636452,0.01160663644198601,1.254371772507969,0,0.1912151721002483,1,0.7786444594894208,57.78397530709482,0.03014036841033083,0,0.2984016467730737,0.7608651413260579,0.6597596087157773,13.31151413422873,0.04183874451114898,false,C111
ENST00000563544.ARMC5,212,1414,0.004594028438621445,0,0.968609765229883,2,23,0.4851386235104249,11.300705463018566,0.4808192856165259,0.9454664103325994,0.1294180189536535,0.9841956985455246,0.3654688963717995,0.01301873035554315,18.42804506240271,0.002785571098932276,0.03625480007495383,0.8788484708831075,1,0.1205770472764909,1193.767328699968,0.0005744818404016475,false,C110
ENST00000367324.PKP1,208,785,0.05842940805032226,0.00001314816455766366,1,0,9,0.5128527147153592,5.071669208475563,1.129928595133833e-9,0.7677954199136141,0.0755864896323991,0.982126615303043,1,0.01647069638082849,17.83797569917563,0.00140268831612849,0,0.01589377384167513,0.04372392709052293,0.977624714494706,3.855613012991788,0.006481511663618864,false,C110
ENST00000367296.NAV1,207,2281,1.023109377773501e-7,0,4.248025131659006e-8,6,51,0.4342641641985448,5.006211126769441,0.0004830639009621995,0.8742984506824945,0,0.003959772414061758,0.07305547043089111,0.9946882506181454,47.89641238307316,0.001351976967792878,0,0.3017799950303794,0.07175463854306648,0.6976042553903496,77.81310365759424,0.0006157495792709604,false,C111
ENST00000542859.FRY,216,3199,0.5,0.5,1,0,0,0.35344631999443715,4.244938241731034,0.000007727687422298679,0.894147880862297,0.01545116692625275,0.2971107644759781,0.01974960067922607,0.6628661475645323,1,0.0400230879594896,0.02097956086790222,0.8613369508028318,0.03226903752275975,0.1175512827013546,1,0.02111176649581361,false,C000
ENST00000231498.NUP155,216,1490,0.5,0.5,1,0,0,0.3291938038462846,3.7173626130557453,0.3388476714664126,0.9483867889380664,0.02832370696640101,0.680900999812406,0.128178675119298,0.3069777467576972,1,0.01212125342989681,0,0.4423673089808734,0.00001085086456819695,0.3878341590811795,0.3931736476398623,0.1697985319379471,false,C000
ENST00000464832.CCDC136,218,620,0.2803670357622085,0.01493235230264978,0.07853044091045192,0,16,0.38858168685195366,5.09588435560804,0.005972749217163953,0.7792185130569846,0.2235719463081841,0.9960282790900892,0.2434550485506252,0.003216401892125157,24.85691168202684,0.0007553190177856682,0.03220914340037583,0.7376895039406535,0.4158190834068778,0.2357743437137294,3.144315620210625,0.0265361523456171,false,C011
ENST00000440995.SPEF2,216,2112,2.574405688626769e-10,0,0,0,47,3.946746419952018,7.5190930008831565,0.0001658116627401007,0.8711268874500802,0,0.04914678943796395,0.3291711811011398,0.9235856674714953,6.164381098643785,0.02726754309054086,0,0.6268455028806088,1,0.3700325351256512,39.28580139354284,0.003121961993740052,false,C111
ENST00000380405.HSPH1,216,856,0.0002282895328515333,0.00006950717003451068,0.00006636085397360159,3,6,0.3900664348452834,4.142250575889256,0.0000862418580847013,0.851556910112068,0,0.02792980275098181,0.1190129783209895,0.9704754603889372,28.33086511034818,0.001594736860081015,4.649604467181226e-7,0.06268611228849359,0.07552094469836558,0.9345754794973659,8.318317267114068,0.002738408214140545,false,C111
ENST00000326828.CHRNA3,206,825,1.159143358520076e-7,0.04593084297570521,1,2,5,12668428.384311823,32.97113468715276,0.183494262178564,0.7921115002035726,0.02088194284683706,0.8770868709451681,1,0.1219789135730045,9999999171.59636,0.0009342154818273813,0,0.2990482466795238,0.0113129172393351,0.6113310088407653,1.189075649174292,0.08962074447971093,false,C110
ENST00000648610.C2CD2L,219,797,0.3403159590675164,0.000001387420502763081,0.00003521362448932752,0,8,0.3932653578453883,4.032380574229302,0.00003474658235880224,0.7168220066640812,0.02057608509706889,0.8371884571281343,0.9761238756979044,0,1.460440607028404,0.1628115428718657,0,0.0155070559525443,0.1507545100733444,0.982805528640115,19.94464424133028,0.001687415407340758,false,C011
ENST00000264501.KIAA1109,214,5245,9.592882044273665e-13,0.5,0.00001708681480572238,2,0,0.4801852263239614,3.8862482142740746,2.316451475081749e-10,0.794526693584567,0.04218385939199999,0.9587836658725075,0.8207054300477954,0.0409848699572941,212.3301349428427,0.0002314641701983859,0,0.4539610251721612,0.001043926628953836,0.3769944233093589,0.3429282612690321,0.1690445515184799,true,C101
ENST00000348564.PTPRC,211,1542,0,0,0.3848642149168092,27,310,2.0685292296913724,16.660441257372653,0.8518089666322786,1.007318669724528,0,0.5985283599912847,1,0.3750319730017922,26.28863758742007,0.02643966700692312,0,0.6357597274502721,1,0.333538738026698,21.37463916274941,0.03070153452302996,false,C110
ENST00000336702.C2CD2L,219,797,0.3747245889005542,2.62564969766288e-11,2.754987571407241e-9,0,0,0.39271043678149187,4.0706637699625405,0.00002063231033255786,0.6889312436974245,0,0.7936945840287258,0,0.01256086111974829,1.316517765432151,0.1937445548515259,0.0827281114173661,0.9126419360089754,1,0.08697915659345135,68.38831087352504,0.0003789073975732907,false,C011
ENST00000418210.TMEM64,163,448,0,0,2.228279026850188e-7,8,28,1.090889280633492,5.3075067268299225,0.0001873922681855378,1.620642031109056,0.1405008206784191,0.8597804357363384,0.1451527701736632,0.1029362048586373,27.55582463167456,0.03728335940502424,0.03783111607396066,0.6118160528018689,0.3495482029777864,0.3686734912777148,8.891621463630639,0.01951045592041628,false,C111
ENST00000309703.AP1AR,216,313,0.01382430525536427,0.5,0.0008408727526263426,0,0,0.6752846655768642,4.944012902395432,0.007773761622972941,0.311045577316031,0,0.008686476154517142,0.1357374879487821,0.9723401632231778,6.966693842272126,0.01897336062230501,0.06627761992050449,0.0799496166889595,0.07373033219684148,0.8355728577599406,0.9578367387317888,0.0844775255510999,true,C101
ENST00000453200.URGCP,202,1094,0.1565695626138725,0.009332798636103479,0.001588406819882038,0,5,0.5730026969181303,6.2379682222507356,0.00002837883974160516,0.8574749508164708,0.1100800788385553,0.5899296756270536,0.1600506010669107,0.4044310653766202,5.268009594569071,0.005639258996326214,0.07656108345584048,0.9245993223382749,0.2677232504425485,0.0631534399125019,2.586562282015677,0.01224723774922319,false,C011
ENST00000235453.DENND1B,215,466,0.2211200126867363,0,0.002565059377530488,0,11,0.6141899737564548,5.378556402841316,0.5563075156778796,0.9375074321202408,0.09506558461173857,0.9548984605540638,0.1274959960238216,0.04127174127369849,7.151660323729364,0.00382979817223771,0,0.8111488523789454,0.5747756237700992,0.1875095996528393,71.51197116495582,0.001341547968215273,false,C011
ENST00000396068.ANLN,218,1354,0.0006876300173863648,6.934064433750109e-12,0.2188898207516912,2,43,0.5833451244624559,6.0841597941674666,0.9347281558683231,0.9912762321929582,0.02372333765302695,0.3215915249900791,0.2338343175597767,0.6436810161844159,4.527635725009315,0.03472745882550499,0,0.2363652222019401,0.2382903368389546,0.7423240097091782,4.42600044813129,0.02131076808888165,false,C110
ENST00000402306.URGCP,203,1077,0.1541925525731558,0.03749994532091872,0.001692828747751784,0,3,0.5771885594319959,6.27269284828915,0.00003543491544666377,0.8606519250071459,0.1195441730517438,0.01947115498993378,0.127937011397547,0.9749411327709906,5.265105691384703,0.005587712239075629,0.02996183633646998,0.06941730694529337,0.08704992013682616,0.9139615170968929,2.101207083868576,0.01662117595781374,false,C011
ENST00000379687.BCLAF3,212,1021,7.148976799431495e-9,0,0.000001840321542045942,0,15,0.7434662056610953,6.961323260457105,0.3600641639028382,0.9124024960101119,0,0.01819809327518288,0.9053190511206118,0.9529606054982438,12.13823215587456,0.02884130122657333,0.7050244832125776,0.9886286068916078,1,0.007337827166064248,45.87610222380489,0.004033565942327943,false,C111
ENST00000367903.RGS5,211,325,0.0007613501222933361,0,0.1197512626425675,1,6,0.6934458908113335,6.709387731971934,0.3268897951732359,0.8552402468316526,0.1502995437968525,0.03229075618302752,0.1716353732634699,0.9527575845138565,20.53745070286187,0.01495165930311598,0.03811247354828724,0.804895718764821,0.8925629495562267,0.1933184921038914,87.77409676412697,0.001785789131287602,false,C110
ENST00000675578.IFRD1,217,513,0.5,0.5,1,0,0,0.470794016040404,4.362597736570867,0.06018610970405436,0.904281481839942,0.02888894584018644,0.3580287255672537,0.129195106732013,0.6141663395842846,1,0.02780493484846176,0,0.6489457705541233,0,0.03612757351845804,0.3063134680710946,0.3149266559274186,false,C000
ENST00000487361.CCDC136,218,690,0.1268802008032646,0.002630355975011212,0.0004048073250517703,0,13,0.446004866212303,5.754298318101326,0.00001071059992219237,0.1758277458217013,0.3554118629127321,0.991627082266651,0.3892469060957803,0.005722919050292064,18.73464041646009,0.002649998683056964,0,0.6284267975206025,0,0.1448925906244755,1.278144249790637,0.226680611854922,false,C011
